1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,32,32,32,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,25,32,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,
23,23,22,22,23,22,23,23,23,23,14,29,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,4,3,3,3,3,3,7,7,7,4,7,7,7,7,7,7,7,7,3,7,3,7,3,7,7,7,7,7,7,7,
5,3,5,3,5,3,5,3,7,3,3,3,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,
23,23,23,14,14,4,14,4,14,4,4,4,26,4,4,4,4,4,4,4,3,3,3,3,3,3,3,7,3,3,3,3,3,7,3,7,7,7,7,7,7,7,7,7,7,3,7,7,7,4,7,4,4,4,4,4,4,3,7,7,
23,23,23,21,23,13,14,14,14,14,14,14,23,4,23,4,4,2,2,2,5,2,2,3,3,3,3,3,5,3,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,3,5,3,3,3,3,3,4,4,4,4,4,4,4,
4,4,4,4,31,31,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,25,25,
2,2,3,3,3,3,3,3,3,5,5,3,3,7,7,3,7,7,7,4,7,4,7,4,7,4,7,4,7,4,7,4,7,4,7,4,4,4,4,4,4,7,4,4,4,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,
3,3,3,3,3,7,3,7,7,7,7,7,7,7,7,7,7,7,7,7,4,7,4,7,4,7,4,7,4,7,4,7,4,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,
4,3,3,3,3,3,3,3,7,7,3,7,7,7,7,7,3,7,7,7,3,7,7,7,7,7,7,7,4,3,7,7,7,7,7,7,7,7,7,7,7,4,4,4,29,4,4,4,31,4,4,4,4,28,4,31,4,4,4,4,
15,15,15,4,4,4,27,27,27,27,4,4,4,4,4,4,4,2,2,3,5,3,7,5,5,5,5,5,5,5,5,5,5,3,7,5,7,3,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,7,4,7,4,7,
29,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,25,25,25,25,25,25,2,2,2,2,2,2,2,2,
4,7,4,7,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,25,25,25,25,25,25,2,2,2,2,2,2,2,2,2,2,2,2,
23,21,23,23,21,23,23,23,22,14,14,4,31,31,31,31,31,31,4,4,4,4,4,2,2,3,3,3,7,3,3,7,7,7,3,7,3,7,3,7,3,7,5,7,7,7,7,7,7,7,7,7,7,7,7,7,3,7,3,7,
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,27,4,4,
22,21,21,21,21,21,23,21,21,23,21,21,21,23,22,21,23,21,23,22,23,22,23,23,23,23,23,23,21,23,4,26,4,4,4,26,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,5,3,3,3,3,2,2,2,2,
23,21,21,15,23,23,15,15,15,15,21,21,26,4,4,4,4,4,4,4,3,3,3,5,3,5,3,3,3,5,5,5,3,5,5,5,3,5,7,7,7,7,7,7,7,7,7,7,7,3,7,3,7,7,7,4,7,7,7,4,
7,7,5,3,3,5,1,1,1,3,1,1,3,3,1,1,1,3,3,3,3,3,3,3,25,25,25,25,2,27,27,27,27,4,4,14,4,14,4,14,31,4,4,14,4,4,4,14,4,31,31,4,31,4,4,4,4,31,4,31,
4,4,4,4,4,27,4,4,7,4,3,3,1,3,1,1,1,3,1,1,1,2,1,1,3,3,2,3,3,25,25,25,25,25,25,25,25,27,27,14,14,14,29,14,14,14,4,14,14,14,14,14,14,4,14,4,14,4,14,14,
4,4,4,4,4,4,4,4,3,3,3,2,3,3,3,3,3,1,3,1,1,3,3,3,3,3,25,3,25,25,25,25,25,25,27,27,27,27,14,14,14,4,14,14,4,14,14,14,4,14,14,4,14,31,31,4,14,14,31,14,
3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,25,25,25,25,25,25,25,25,25,27,27,27,27,14,4,14,4,14,4,14,4,14,31,31,4,4,4,4,31,4,31,4,31,4,31,14,4,4,4,4,4,4,4,
4,4,4,4,4,4,4,3,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,25,25,25,25,27,27,25,27,27,27,4,14,14,14,4,14,4,14,14,4,4,27,27,27,4,27,4,4,4,14,4,27,4,27,4,
3,4,2,2,3,3,1,1,1,1,1,3,1,1,2,1,3,3,3,3,3,25,25,25,25,25,25,25,25,25,27,25,25,27,27,13,13,4,14,14,14,4,14,14,14,14,4,14,14,14,4,14,14,14,14,14,14,4,14,4,
4,4,4,4,4,4,3,3,3,2,3,3,1,3,1,3,3,3,3,3,1,3,3,3,3,25,25,25,25,25,25,25,25,25,25,27,27,27,27,27,4,4,4,4,4,14,4,14,4,4,4,4,4,4,4,4,4,4,4,4,
7,5,5,3,3,1,1,1,3,1,1,3,1,1,3,3,3,3,3,3,25,25,3,25,25,25,25,25,25,25,25,27,27,27,27,4,4,14,4,4,14,4,14,4,4,4,14,4,4,14,14,14,4,14,4,14,4,27,4,4,
4,4,4,4,4,4,4,4,3,3,3,3,7,3,5,5,5,1,5,5,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,25,25,3,25,25,25,25,25,25,25,25,4,4,4,4,4,4,4,4,4,4,4,4,4,14,
4,7,4,7,3,3,2,3,3,3,3,3,3,3,1,3,5,3,3,3,3,3,3,3,3,3,3,3,25,25,25,25,25,25,25,25,25,27,25,25,27,27,4,14,14,14,14,14,14,14,14,14,14,4,14,14,4,4,14,27,
4,2,3,3,3,3,3,3,5,3,5,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,25,3,3,25,25,3,25,25,25,25,25,25,25,25,27,4,4,4,14,14,14,4,14,14,14,14,4,14,14,14,4,14,4,
4,7,7,4,3,7,7,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,2,25,27,27,27,25,27,27,27,27,27,27,27,27,2,27,14,4,14,4,14,4,14,14,14,14,14,4,14,4,4,4,14,
3,2,3,3,3,3,3,1,3,3,3,1,3,3,3,3,3,3,3,3,25,25,25,25,25,25,25,27,27,27,27,25,27,27,27,27,4,4,4,4,4,4,31,4,4,4,31,4,4,27,28,4,4,4,4,4,4,27,31,4,
4,4,4,3,3,3,3,3,3,3,1,3,1,1,1,1,1,1,1,1,1,3,1,3,3,3,3,25,25,25,25,25,25,25,25,25,25,25,27,27,27,27,27,4,4,4,4,4,14,14,14,4,14,14,14,4,4,14,4,14,
3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,25,25,25,25,25,25,25,25,25,25,25,25,27,27,4,2,4,2,2,4,14,4,14,4,4,4,27,4,4,4,27,4,27,4,4,
3,3,3,3,3,3,3,1,3,3,1,3,1,1,3,3,3,3,3,3,3,1,3,3,25,3,3,25,25,25,25,25,25,25,25,25,25,27,27,27,27,4,4,2,4,14,4,14,4,14,14,14,27,14,4,14,14,14,14,14,
3,5,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,25,25,25,25,25,25,25,25,25,25,27,27,27,27,27,27,14,4,4,4,4,14,27,14,14,14,14,14,27,14,27,14,4,14,27,
4,4,4,4,4,4,4,2,2,3,2,1,1,1,1,1,1,1,1,1,1,1,3,3,3,25,25,25,25,25,25,25,25,25,25,25,25,25,27,27,4,2,4,27,4,14,4,14,14,4,14,14,14,14,14,14,14,4,14,14,
3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,25,25,25,25,25,25,25,25,25,25,25,25,25,27,2,2,27,2,27,27,27,26,27,27,27,27,27,27,27,27,14,27,27,27,27,27,
7,4,7,3,7,3,7,3,7,5,5,3,5,1,1,1,1,1,1,1,1,1,3,1,3,3,3,25,25,25,25,25,25,25,25,25,25,25,27,27,27,27,4,4,27,27,27,4,27,14,14,14,14,14,14,14,4,14,4,14,
4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,4,4,4,4,4,4,4,4,4,4,4,7,7,4,7,7,7,3,7,7,7,4,7,7,7,7,4,7,7,7,4,7,7,7,7,4,7,4,4,4,7,7,7,4,
4,27,27,27,4,27,4,27,4,27,4,4,4,27,13,13,14,27,27,4,4,4,4,4,4,4,4,7,3,7,3,7,7,7,4,4,7,7,4,7,7,4,7,7,4,3,3,4,3,7,7,3,7,7,7,7,7,7,7,4,
7,7,4,7,4,7,7,4,4,4,7,4,29,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,
4,4,4,4,4,4,4,4,4,4,4,27,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,27,4,4,4,4,4,4,4,4,4,
27,4,4,4,4,4,4,27,4,4,27,4,27,4,4,2,2,2,4,4,4,4,4,4,4,7,4,7,4,7,2,7,7,3,3,7,7,3,3,7,7,7,7,7,7,7,4,7,4,7,7,7,4,4,4,7,4,4,4,7,
27,27,27,28,27,27,4,4,4,2,27,28,10,27,27,27,27,2,4,4,4,4,4,4,4,7,4,4,7,7,7,3,3,7,7,7,3,7,3,7,7,7,7,7,4,7,7,7,4,7,4,4,4,4,4,4,4,4,4,4,
27,4,27,10,2,4,2,4,4,4,4,4,2,3,3,3,7,3,3,7,7,7,4,4,7,4,4,4,7,4,4,7,7,4,4,7,4,4,4,4,4,4,7,7,7,7,4,7,7,4,4,4,4,4,4,4,4,4,4,4,
4,4,4,27,4,4,27,27,4,4,4,4,4,4,11,27,4,4,4,4,4,7,3,7,3,7,3,7,7,7,7,7,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,7,7,4,4,4,
4,4,11,27,27,4,4,27,4,4,4,4,4,4,16,15,11,11,4,4,4,4,4,4,4,4,4,7,4,7,7,7,7,7,7,3,7,7,3,3,3,7,3,3,7,7,7,7,3,7,7,7,3,3,7,7,7,7,7,7,
4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,4,4,4,21,21,4,4,4,4,4,4,7,4,7,4,7,4,7,4,4,4,7,4,4,7,7,4,4,7,7,4,7,7,7,4,7,7,7,4,7,7,7,4,4,7,
4,4,13,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,4,7,3,7,7,7,7,3,7,7,7,3,7,7,7,7,3,7,7,7,3,7,7,7,7,7,7,7,7,7,7,4,4,7,4,4,4,4,4,
2,2,4,4,4,4,4,4,4,4,7,2,7,3,3,7,3,7,3,7,3,7,3,7,7,7,7,7,7,7,7,7,7,7,7,7,3,7,7,3,7,7,7,4,7,4,7,7,4,4,29,4,4,7,7,4,7,4,4,4,
4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,4,4,4,4,4,4,4,7,7,7,4,7,7,7,7,7,3,7,4,7,3,7,3,7,3,3,7,7,7,7,3,3,4,4,4,4,29,4,4,4,4,4,4,4,
4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,2,4,4,4,4,4,4,4,4,4,4,7,7,3,3,7,7,3,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,7,7,
27,2,2,27,4,3,2,2,2,7,4,7,7,3,7,7,4,7,4,7,4,7,4,7,7,7,7,7,7,7,7,7,4,4,7,4,7,7,7,7,7,4,7,7,29,4,7,7,4,4,7,29,4,4,4,29,29,4,4,4,
4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,4,4,4,4,4,4,7,7,3,7,7,3,3,7,7,3,7,3,7,3,7,3,7,4,7,7,7,4,7,4,7,7,7,7,7,3,3,7,7,3,7,7,
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,
4,4,4,4,4,4,4,4,4,4,27,4,4,2,2,13,4,4,4,4,4,4,4,4,7,3,4,7,7,4,4,7,7,7,3,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,3,7,7,7,7,3,7,7,7,4,
27,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,3,4,4,4,4,4,7,7,7,7,7,7,3,7,7,7,4,7,7,4,7,3,3,3,3,3,3,7,7,3,3,7,7,7,7,7,3,7,7,7,4,4,4,7,
4,4,4,4,4,4,4,4,27,4,4,27,4,4,27,27,1,2,4,4,4,4,4,4,7,4,3,3,7,3,7,3,7,7,3,3,7,7,7,7,7,7,7,7,7,7,3,7,7,7,7,3,3,3,3,7,7,7,4,7,
4,4,4,11,27,11,12,4,31,31,31,31,29,23,23,29,4,31,31,23,31,23,23,23,22,23,23,23,23,23,23,23,23,23,23,23,22,23,23,23,23,23,31,22,31,4,31,31,22,31,31,31,31,31,31,24,31,24,4,24,
11,23,31,31,4,12,12,12,4,31,31,31,31,4,31,31,15,23,23,23,23,23,23,15,23,15,23,23,23,23,23,21,15,23,23,21,21,21,15,15,21,21,15,23,21,23,21,22,23,23,23,23,23,29,23,29,31,30,22,23,
31,31,31,15,15,15,15,15,15,21,23,23,23,23,23,23,22,22,23,23,23,23,23,21,23,23,23,23,21,23,22,23,22,23,23,23,22,22,14,23,22,24,4,24,31,31,31,31,31,4,30,4,31,31,31,32,4,31,4,4,
28,31,31,4,12,31,31,31,31,23,15,23,15,23,21,23,23,23,21,23,23,23,22,23,23,23,21,22,23,23,22,22,23,23,21,22,23,23,22,23,23,22,22,23,14,22,23,4,23,22,14,31,22,31,14,31,22,31,23,4,
12,12,12,12,12,12,12,12,12,12,12,12,31,31,31,15,15,15,15,15,15,15,15,31,23,21,23,23,23,23,21,23,23,23,23,23,23,4,23,23,23,22,29,4,29,29,21,4,4,29,29,30,4,4,4,4,30,4,4,4,
12,12,12,4,31,4,12,12,12,31,4,31,31,31,15,14,14,15,23,23,23,23,23,23,21,21,15,15,21,21,21,23,23,21,23,23,23,22,23,23,23,22,22,23,23,22,24,31,31,24,31,31,32,31,31,31,32,4,31,22,
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,
27,27,27,31,27,31,28,31,4,31,31,29,31,12,12,12,12,4,31,31,15,31,15,23,23,23,23,23,15,23,23,23,23,23,23,23,23,23,4,22,29,31,31,24,31,4,24,31,31,31,32,31,31,32,31,31,31,30,4,4,
27,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,27,4,4,4,27,4,4,4,4,4,4,4,4,4,27,4,
4,4,4,4,27,27,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,27,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,
4,4,27,27,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,27,4,27,27,
28,4,27,4,27,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,27,28,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,27,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,
12,12,12,12,12,12,12,12,12,12,31,4,31,31,31,23,23,23,23,23,23,23,23,22,22,23,21,21,23,23,21,22,4,21,22,23,23,21,22,4,23,21,23,4,22,22,31,22,22,22,23,22,23,23,22,4,23,32,32,4,
4,4,4,28,4,4,27,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,27,4,27,4,27,4,27,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,
31,31,4,4,31,31,31,4,31,23,15,23,23,23,23,23,23,23,21,22,23,23,21,22,23,23,22,23,23,14,22,23,23,4,22,23,23,23,22,23,29,29,24,30,31,31,30,31,31,31,32,4,31,30,31,31,31,30,4,31,
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,27,4,4,27,27,4,27,27,
31,28,28,28,4,28,4,4,4,4,31,31,31,23,23,23,23,23,23,23,22,21,23,15,21,22,23,23,21,21,21,21,4,23,23,23,15,31,31,23,23,23,23,23,23,23,22,23,23,4,30,29,29,4,30,29,4,4,30,29,
27,12,4,31,4,31,4,4,4,31,31,4,31,31,31,31,4,31,15,23,23,23,21,23,23,21,21,15,23,21,21,15,15,21,21,23,23,21,21,23,21,21,23,23,21,23,23,22,21,23,23,21,23,23,22,22,23,23,23,22,
23,23,23,22,22,23,23,23,22,23,23,22,24,31,31,22,22,23,23,22,23,31,31,24,31,14,23,14,23,24,14,31,31,24,4,24,4,32,30,31,31,4,31,31,30,4,30,29,29,23,29,24,23,23,14,23,14,4,28,4,
7,7,7,7,7,7,7,7,3,7,5,5,5,5,5,5,3,5,5,5,3,5,5,5,5,5,7,7,7,7,5,7,5,7,7,7,7,4,7,7,8,7,7,7,7,7,7,7,7,7,7,5,7,3,3,5,3,3,3,3,
7,7,7,7,7,7,7,7,7,7,7,3,7,7,7,4,7,7,7,7,4,7,7,7,4,7,7,7,7,7,7,7,7,3,7,7,7,7,7,7,3,7,3,3,7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,
4,7,7,7,7,7,7,7,7,3,3,7,7,5,7,7,7,3,7,7,5,7,7,7,3,7,7,3,7,7,7,7,7,7,5,7,7,7,7,7,7,7,7,7,7,7,4,7,7,7,3,7,3,5,3,3,3,1,3,3,
4,4,4,27,4,27,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,27,4,27,27,27,27,2,2,2,2,2,2,27,4,4,4,7,7,4,4,7,7,7,4,7,4,7,4,4,29,7,29,4,29,29,7,29,
29,29,8,7,4,7,7,7,7,7,7,7,7,7,7,7,7,7,3,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,5,3,
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,27,27,4,4,
7,7,7,7,7,7,7,5,7,7,3,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,7,7,7,7,7,7,
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,7,5,5,5,5,5,5,1,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,
2,2,2,2,2,2,2,4,7,4,7,3,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,
2,4,4,4,4,4,4,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,7,7,7,7,7,7,7,3,7,7,3,3,3,7,3,7,3,7,7,7,7,7,3,7,7,7,3,7,
2,2,3,4,4,7,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,7,7,7,7,5,5,5,5,5,5,7,5,5,5,5,5,5,5,5,5,5,7,5,7,5,5,
2,27,27,4,4,27,4,27,4,4,4,4,4,4,7,7,4,4,7,4,4,7,7,7,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,7,3,7,3,7,3,7,7,7,4,7,7,7,7,7,7,7,
7,3,3,3,4,2,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,27,4,27,4,4,4,4,4,4,27,4,4,4,4,4,4,4,4,
7,7,7,7,7,7,3,7,7,7,7,7,7,3,7,7,7,5,3,3,3,5,1,5,3,5,5,5,3,3,5,5,7,3,5,5,5,3,5,5,3,7,5,3,3,5,3,1,3,3,3,3,5,5,5,5,5,5,5,5,
4,27,27,2,2,2,2,2,4,4,4,7,7,7,4,7,7,7,7,7,7,7,7,4,7,7,7,4,7,7,7,7,7,7,4,7,7,7,3,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,
2,2,2,2,27,4,4,4,4,4,4,4,7,7,7,7,7,7,7,4,4,4,7,4,7,7,7,7,7,7,4,7,7,7,3,3,7,7,5,7,5,7,3,7,7,7,7,7,7,7,7,7,7,7,4,4,4,4,7,4,
7,7,7,4,7,7,7,4,4,7,7,7,4,7,7,7,7,7,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,7,7,7,7,7,7,7,7,7,7,7,7,3,7,3,3,3,7,3,3,3,3,3,
2,2,2,2,2,2,27,25,27,4,4,4,7,7,7,7,7,7,7,3,7,7,7,3,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,7,3,7,7,7,7,7,7,7,7,3,7,3,7,7,7,
7,7,7,7,4,7,7,4,4,7,7,29,7,4,7,7,29,4,4,7,7,7,4,7,7,7,7,7,7,4,7,7,7,3,7,3,7,7,7,3,7,3,3,7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
2,2,4,4,4,4,4,7,4,4,4,4,4,7,8,29,29,29,29,7,29,7,29,8,7,4,8,7,7,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,
3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,25,2,2,3,25,25,2,2,2,2,2,2,2,13,13,13,13,13,13,13,23,23,13,23,23,23,23,23,23,13,15,15,
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,27,4,27,4,4,4,4,
3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,25,3,25,3,25,2,2,2,2,2,2,2,2,2,13,13,13,23,23,13,23,23,23,23,23,13,13,15,13,13,13,13,13,13,
1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,3,2,3,3,3,3,2,2,2,2,2,2,2,2,2,13,23,13,13,23,23,23,23,23,23,13,23,23,23,23,23,23,23,23,23,23,13,14,4,4,4,4,4,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,13,13,13,13,13,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,2,2,2,2,2,13,13,23,23,23,21,23,23,23,21,23,23,21,23,23,23,21,23,23,23,23,23,23,23,15,15,15,15,14,14,13,13,13,14,2,
27,27,27,27,26,2,26,2,2,2,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,2,2,2,2,13,13,13,13,13,23,23,23,23,23,23,23,23,23,
